id,name,tags,ingredients,ingredients_quantity,processed_ingredients
1435,Gnocchetti sardi alla salentina,"['Piatto pronto', 'Schiscetta', 'Primo']","Olio extra vergine di oliva, Fagiolini freschi origine Italia, Salsiccia di suino tagliata, Salsa di pomodoro artigianale pronta, Gnocchetti sardi","5ml, 20gr, 20gr, 80gr, 90gr","olio oliva, fagiolini, salsiccia suino, salsa pomodoro pronta, gnocchetti sardi"
1688,Gnocchetti sardi alla tritone,"['Vegano', 'Vegetariano', 'Piatto pronto', 'Primo']","Olio extra vergine di oliva, Formaggio grattugiato fresco, Dado vegetale fatto da noi, Porro a rondelle, Carote e zucchine cubettate, Gnocchetti sardi","2ml, 5gr, 5gr, 30gr, 70gr, 90gr","olio oliva, formaggio, dado vegetale, porro, carote zucchine, gnocchetti sardi"
1271,gnocchetti sardi con ragù di lenticchie (nido),['Primo'],"Olio extra vergine di oliva, Trito per soffritto, Salsa di pomodoro artigianale pronta, Lenticchie lesse, Gnocchetti sardi","2ml, 2gr, 20gr, 30gr, 40gr","olio oliva, trito soffritto, salsa pomodoro pronta, lenticchie lesse, gnocchetti sardi"
1566,Gnocchetti sardi peperoni e cornetti,"['Vegano', 'Vegetariano', 'Piatto pronto', 'Primo']","Basilico Italia, Fagiolini surgelati, Peperoni tagliati a filetti, Salsa di pomodoro artigianale pronta, Gnocchetti sardi","0.5gr, 20gr, 30gr, 90gr, 90gr","basilico, fagiolini, peperoni tagliati filetti, salsa pomodoro pronta, gnocchetti sardi"
1677,Gnocchi di patate alla carrettiera,"['Vegetariano', 'Piatto pronto', 'Primo']","Sale marino fino iodato, Basilico Italia, Olio extra vergine di oliva, Pomodori ciliegini rondelle, Provola affumicata cubettata, Salsa di pomodoro artigianale pronta, Gnocchi di patate","1gr, 0.5gr, 2ml, 20gr, 20gr, 80gr, 200gr","sale, basilico, olio oliva, pomodori ciliegini, provola, salsa pomodoro pronta, gnocchi te"
1470,Hamburger  (circa 160g),"['Carne', 'Piatto pronto', 'Schiscetta', 'Secondo']","Sale marino fino iodato, Olio extra vergine di oliva, Carne trita (bovino-suino)","1gr, 2ml, 190gr","sale, olio oliva, carne trita bovinosuino"
1464,Hamburger di legumi e curry,"['Vegano', 'Vegetariano', 'Piatto pronto', 'Schiscetta', 'Secondo']","Olio extra vergine di oliva, Preparato per hamburger e polpette di legumi al curry","5ml, 170gr","olio oliva, hamburger polpette legumi curry"
1580,Hamburger di manzo ai ferri,"['Carne', 'Piatto pronto', 'Secondo']","Sale marino fino iodato, Olio extra vergine di oliva, Carne trita (bovino )","1gr, 2ml, 200gr","sale, olio oliva, carne trita bovino"
1287,Hamburger di manzo ai ferri (nido),"['Carne', 'Piatto da preparare', 'Secondo']","Sale marino fino iodato, Olio extra vergine di oliva, Hamburger di manzo da 150 g","1.5gr, 1.5ml, 60gr","sale, olio oliva, hamburger manzo"
1536,Hamburger di mare con pomodori freschi e capperi,"['Pesce', 'Piatto pronto', 'Secondo']","Trito di pesce, Pepe nero macinato, Sale marino fino iodato, Capperi 11/13 sale, Prezzemolo Italia, Pomodori ciliegini rondelle, Olio extra vergine di oliva, Aglio","120gr, 0.001gr, 1gr, 2gr, 0.5gr, 20gr, 2ml, 0.05gr","trito pesce, pepe, sale, capperi sale, prezzemolo, pomodori ciliegini, olio oliva, aglio"
1507,Hamburger di tacchino e formaggi,"['Carne', 'Piatto pronto', 'Schiscetta', 'Secondo']","Sale marino fino iodato, Olio extra vergine di oliva, Provola affumicata cubettata, bocconcini di tacchino","1gr, 2ml, 30gr, 150gr","sale, olio oliva, provola, tacchino"
1301,Hamburger di vitello ai ferri (nido),"['Carne', 'Piatto da preparare', 'Secondo']","Sale marino fino iodato, Olio extra vergine di oliva, bocconcini di vitello","1.5gr, 1.5ml, 50gr","sale, olio oliva, vitello"
1650,Hamburger vegetariano,"['Vegetariano', 'Piatto pronto', 'Secondo']","Sale marino fino iodato, Formaggio grattugiato fresco, Uova da galline allevate all'aperto senza OGM - Italia  CAT. A, Verdure miste in proporzioni variabili","1gr, 5gr, 0.25unit, 150gr","sale, formaggio, uova all'aperto ogm, , verdure miste proporzioni variabili"
1212,Hummus fatto da Noi!,"['Vegano', 'Vegetariano', 'Piatto pronto']","Finocchio a spicchi, Bastoncini di carote lavati e mondati, Prezzemolo Italia, Hummus","100gr, 100gr, 2gr, 1unit","finocchio spicchi, carote, prezzemolo, hummus"
1638,Insalata alla nizzarda,"['Carne', 'Piatto pronto', 'Secondo']","Sale marino fino iodato, Olio extra vergine di oliva, Olive verdi a rondelle, Emmenthal Bavarese cubettato, Finocchi julienne, Insalatina di verdure, Petto di pollo grigliato julienne","1gr, 2ml, 5gr, 15gr, 20gr, 50gr, 100gr","sale, olio oliva, olive verdi, emmenthal bavarese, finocchi, insalatina verdure, petto pollo"
1317,Insalata di carote julienne (nido),"['Piatto da preparare', 'Vegano', 'Vegetariano', 'Schiscetta', 'Contorno']","Sale marino fino iodato, Olio extra vergine di oliva, Carote julienne","0.5gr, 1.5ml, 40gr","sale, olio oliva, carote"
1662,Insalata di ceci e verdure,"['Vegetariano', 'Piatto pronto', 'Primo']","Sale marino fino iodato, Limone da spremere (1 limone contiene circa 40ml di succo), Olio extra vergine di oliva, Feta cubettata, Verdure per insalata di ceci","1gr, 5ml, 1.5ml, 40gr, 165gr","sale, limone limone, olio oliva, feta, verdure ceci"
1418,Insalata di farro,"['Piatto pronto', 'Schiscetta', 'Novità e scelti per te', 'Primo', 'Piatti estivi']","Nodini fiordilatte a fette, Farro perlato cotto, Pomodori datterini rondelle, Basilico Italia, Olio extra vergine di oliva, Tonno in olio di semi di girasole, Mais","30gr, 160gr, 30gr, 2gr, 5ml, 20gr, 10gr","nodini fiordilatte, farro cotto, pomodori, basilico, olio oliva, tonno olio semi girasole, mais"
1438,Insalata di farro (circa 300g),"['Vegano', 'Vegetariano', 'Piatto pronto', 'Schiscetta', 'Primo']","Erba cipollina, Aceto di mele, Sale marino fino iodato, Olio extra vergine di oliva, Ceci cotti, Pomodori ciliegini rondelle, Farro perlato cotto","1gr, 2ml, 1gr, 5ml, 50gr, 60gr, 180gr","erba cipollina, aceto mele, sale, olio oliva, ceci, pomodori ciliegini, farro cotto"
1503,Insalata di farro con verdure pomodori e  basilico,"['Vegetariano', 'Piatto pronto', 'Schiscetta', 'Primo']","Fantasia mediterranea bonduelle, Basilico Italia, Sale marino fino iodato, Olio extra vergine di oliva, Pomodori datterini rondelle, Farro perlato cotto","80gr, 0.5gr, 1gr, 2ml, 30gr, 150gr","fantasia mediterranea bonduelle, basilico, sale, olio oliva, pomodori, farro cotto"
1670,insalata di farro e orzo estiva,"['Vegano', 'Vegetariano', 'Piatto pronto', 'Primo']","Sale marino fino iodato, Olio extra vergine di oliva, Rucola, Pomodori ciliegini rondelle, Ciliegine di mozzarella, orzo perlato  cotto, Farro perlato cotto","1gr, 2ml, 5gr, 60gr, 50gr, 65gr, 65gr","sale, olio oliva, rucola, pomodori ciliegini, ciliegine mozzarella, orzo cotto, farro cotto"
1285,insalata di farro (nido),"['Vegetariano', 'Primo']","Mais, Olio extra vergine di oliva, Sale marino fino iodato, Sale marino  grosso iodato, Primosale a cubetti, Olive taggiasche, Pomodori ciliegini lavati, Farro perlato, Carote julienne","8gr, 5ml, 2gr, 3gr, 15gr, 5gr, 10gr, 30gr, 30gr","mais, olio oliva, sale, sale, primosale, olive, pomodori ciliegini, farro, carote"
1313,Insalata di finocchi (nido),"['Piatto da preparare', 'Vegano', 'Vegetariano', 'Schiscetta', 'Contorno']","Sale marino fino iodato, Aceto di mele, Olio extra vergine di oliva, Finocchi julienne","1gr, 2.5ml, 2.5ml, 50gr","sale, aceto mele, olio oliva, finocchi"
1221,Insalata di gamberoni argentini alla mediterranea,"['Pesce', 'Piatto pronto', 'Secondo', 'Antipasto', 'Piatti estivi']","Cipolla  rossa affettata, Sale marino fino iodato, Olio extra vergine di oliva, Pomodori ciliegini, Olive taggiasche, Sedano tagliato, Code di gambero argentino","10gr, 1gr, 5ml, 20gr, 20gr, 20gr, 100gr","cipolla, sale, olio oliva, pomodori ciliegini, olive, sedano, code gambero argentino"
1479,Insalata di manzo rucola e parmigiano (circa 160g),"['Carne', 'Piatto pronto', 'Schiscetta', 'Secondo']","Sale marino fino iodato, Olio extra vergine di oliva, Rucola, Scaglie di formaggio stagionato, Pomodori ciliegini rondelle, Noce bovino adulto","1gr, 5ml, 5gr, 20gr, 30gr, 200gr","sale, olio oliva, rucola, formaggio, pomodori ciliegini, noce bovino"
1362,Insalata di pasta,"['Vegetariano', 'Piatto pronto', 'Schiscetta', 'Primo']","Olive taggiasche, Sale marino  grosso iodato, Olio extra vergine di oliva, Primosale a cubetti, Rucola, Pomodori datterini, Farfalle","5gr, 9gr, 2ml, 30gr, 10gr, 60gr, 80gr","olive, sale, olio oliva, primosale, rucola, pomodori, farfalle"
1459,Insalata di pasta ai funghi misti con porcini,"['Vegano', 'Vegetariano', 'Piatto pronto', 'Schiscetta', 'Primo']","Sale marino fino iodato, Aglio a fette, Olio extra vergine di oliva, Rucola, Pomodori ciliegini rondelle, Misto funghi con porcini congelati, Pasta corta","1gr, 1gr, 3ml, 5gr, 50gr, 90gr, 75gr","sale, aglio, olio oliva, rucola, pomodori ciliegini, misto funghi porcini congelati, pasta corta"
1450,Insalata di pasta alla greca (circa 250g),"['Vegetariano', 'Piatto pronto', 'Schiscetta', 'Primo']","Sale marino fino iodato, Rucola, Olio extra vergine di oliva, Olive verdi a rondelle, Feta cubettata, Pomodori ciliegini rondelle, Pasta corta","1gr, 5gr, 3ml, 10gr, 40gr, 50gr, 80gr","sale, rucola, olio oliva, olive verdi, feta, pomodori ciliegini, pasta corta"
1520,Insalata di pasta alla malloreddus,"['Piatto pronto', 'Primo']","Zafferano fili, Gnocchetti sardi, Pomodori ciliegini rondelle, Mais, Sale marino fino iodato, Olio extra vergine di oliva, Rucola, Misto funghi con porcini congelati","0.05unit, 90gr, 30gr, 10gr, 1gr, 2ml, 5gr, 50gr","zafferano, gnocchetti sardi, pomodori ciliegini, mais, sale, olio oliva, rucola, misto funghi porcini congelati"
1708,Insalata di pasta alla norma,"['Vegetariano', 'Piatto pronto', 'Primo']","Basilico Italia, Sale marino fino iodato, Olio extra vergine di oliva, Ricotta salata, Melanzane cubettate, Pomodori ciliegini rondelle, Pasta corta","0.5gr, 1gr, 2ml, 10gr, 50gr, 50gr, 80gr","basilico, sale, olio oliva, ricotta, melanzane, pomodori ciliegini, pasta corta"
1679,Insalata di pasta all'isolana,"['Vegetariano', 'Piatto pronto', 'Primo']","Olio extra vergine di oliva, Formaggio pecorino romano, Pomodori ciliegini rondelle, Verdure cubettate per ortolana, Pasta corta","2ml, 10gr, 40gr, 60gr, 80gr","olio oliva, formaggio pecorino, pomodori ciliegini, verdure ortolana, pasta corta"
1584,Insalata di pasta al pesto,"['Vegetariano', 'Piatto pronto', 'Primo']","Sale marino fino iodato, Mais, Pesto artigianale, Emmenthal Bavarese cubettato, Pomodori ciliegini rondelle, Pasta corta","0.5gr, 5gr, 10gr, 30gr, 50gr, 80gr","sale, mais, pesto, emmenthal bavarese, pomodori ciliegini, pasta corta"
1647,Insalata di pasta al salmone fresco,"['Pesce', 'Piatto pronto', 'Primo']","Olive nere rondelle, Sale marino fino iodato, Olio extra vergine di oliva, Rucola, Mais, Pomodori ciliegini rondelle, Salmone fresco cubettato, Pasta corta","5gr, 1gr, 2ml, 5gr, 5gr, 40gr, 50gr, 90gr","olive nere, sale, olio oliva, rucola, mais, pomodori ciliegini, salmone, pasta corta"
1371,Insalata di pasta caprese,"['Vegetariano', 'Piatto pronto', 'Primo']","Sale marino fino iodato, Ciliegine di mozzarella, Olio extra vergine di oliva, Basilico Italia, Pomodori datterini rondelle, Farfalle","1gr, 30gr, 2ml, 1gr, 60gr, 80gr","sale, ciliegine mozzarella, olio oliva, basilico, pomodori, farfalle"
1436,insalata di pasta classica,"['Piatto pronto', 'Schiscetta', 'Primo']","Sale marino fino iodato, Olio extra vergine di oliva, Rucola, Mais, Formagella Borghella a cubetti, Prosciutto cotto cubettato, Pomodori ciliegini rondelle, Fusilli","1gr, 3ml, 5gr, 10gr, 20gr, 20gr, 50gr, 75gr","sale, olio oliva, rucola, mais, formagella borghella, prosciutto cotto, pomodori ciliegini, fusilli"
1567,Insalata di pasta con pesto di olive e mozzarella,"['Vegetariano', 'Piatto pronto', 'Primo']","Sale marino fino iodato, Olio extra vergine di oliva, Pesto artigianale, Ciliegine di mozzarella, Olive verdi a rondelle, Pomodori ciliegini lavati, Pasta corta","1gr, 2ml, 5gr, 30gr, 20gr, 50gr, 80gr","sale, olio oliva, pesto, ciliegine mozzarella, olive verdi, pomodori ciliegini, pasta corta"
1592,Insalata di pasta con salsa Hummus,"['Vegano', 'Vegetariano', 'Piatto pronto', 'Primo']","Pomodori ciliegini rondelle, Hummus, Zucchine cubettate, Pasta corta","30gr, 0.30000000000000004unit, 80gr, 70gr","pomodori ciliegini, hummus, zucchine, pasta corta"
1665,Insalata di pasta integrale vegetariana,"['Vegano', 'Vegetariano', 'Piatto pronto', 'Primo']","Basilico Italia, Sale marino fino iodato, Olio extra vergine di oliva, Pomodori ciliegini rondelle, Verdure cubettate per ortolana, Fusilli integrali","0.5gr, 1gr, 2ml, 30gr, 80gr, 90gr","basilico, sale, olio oliva, pomodori ciliegini, verdure ortolana, fusilli integrali"
1361,Insalata di pasta marinara,"['Vegetariano', 'Piatto pronto', 'Schiscetta', 'Primo']","Erba cipollina, Ricotta vaccina granarolo, Sale marino  grosso iodato, Olio extra vergine di oliva, Salmone affumicato julienne, Farfalle","2gr, 40gr, 9gr, 2ml, 30gr, 80gr","erba cipollina, ricotta, sale, olio oliva, salmone, farfalle"
1512,Insalata di pasta rustica,"['Piatto pronto', 'Primo']","Sale marino fino iodato, Olive nere rondelle, Olio extra vergine di oliva, Mais, Rucola, Provola affumicata cubettata, Speck julienne, Pomodori ciliegini rondelle, Pasta corta","1gr, 5gr, 5ml, 10gr, 5gr, 15gr, 15gr, 40gr, 80gr","sale, olive nere, olio oliva, mais, rucola, provola, speck, pomodori ciliegini, pasta corta"
638,Insalata di pasta tricolore fatta da noi!,"['Vegetariano', 'Piatto pronto', 'Schiscetta', 'Primo']","Olive taggiasche, Sale marino  grosso iodato, Olio extra vergine di oliva, Formaggio stagionato  julienne, Pesto artigianale, Pomodori datterini, Farfalle","5gr, 9gr, 2ml, 10gr, 15gr, 60gr, 80gr","olive, sale, olio oliva, formaggio, pesto, pomodori, farfalle"
1582,Insalata di patate e cornetti,"['Vegano', 'Vegetariano', 'Piatto pronto', 'Contorno']","Prezzemolo Italia, Sale marino fino iodato, Aceto di mele, Olio extra vergine di oliva, Fagiolini surgelati, Patate cubettate","0.5gr, 1gr, 0.5ml, 2ml, 60gr, 100gr","prezzemolo, sale, aceto mele, olio oliva, fagiolini, te"
1686,Insalata di patate e fagioli di spagna,"['Vegano', 'Vegetariano', 'Piatto pronto', 'Contorno']","fagioli di spagna, Prezzemolo Italia, Sale marino fino iodato, Aceto di mele, Olio extra vergine di oliva, Patate cubettate","50gr, 0.5gr, 1gr, 2ml, 3ml, 100gr","fagioli, prezzemolo, sale, aceto mele, olio oliva, te"
1514,Insalata di pollo classica,"['Carne', 'Piatto pronto', 'Secondo']","Emmenthal Bavarese cubettato, Olio extra vergine di oliva, Sale marino fino iodato, Mais, Rucola, Olive nere rondelle, Insalatina di verdure, Petto di pollo grigliato julienne","10gr, 5ml, 1gr, 5gr, 5gr, 5gr, 30gr, 100gr","emmenthal bavarese, olio oliva, sale, mais, rucola, olive nere, insalatina verdure, petto pollo"
1674,Insalata di pollo fumè,"['Carne', 'Piatto pronto', 'Secondo']","Prezzemolo Italia, Sale marino fino iodato, Olio extra vergine di oliva, Rucola, Olive nere rondelle, Mais, Speck julienne, Provola affumicata cubettata, Petto di pollo grigliato julienne","0.5gr, 1gr, 2ml, 5gr, 5gr, 10gr, 30gr, 30gr, 100gr","prezzemolo, sale, olio oliva, rucola, olive nere, mais, speck, provola, petto pollo"
1402,Insalata di pollo grigliato,"['Carne', 'Piatto pronto', 'Schiscetta', 'Novità e scelti per te', 'Secondo', 'Piatti estivi']","Formagella Borghella a cubetti, Petto di pollo grigliato julienne, Sale marino fino iodato, Olio extra vergine di oliva, Pomodori ciliegini rondelle, Radicchio rosso tondo julienne, Rucola","40gr, 100gr, 1gr, 5ml, 30gr, 5gr, 5gr","formagella borghella, petto pollo, sale, olio oliva, pomodori ciliegini, radicchio, rucola"
1568,Insalata di pollo valtellina,"['Carne', 'Piatto pronto', 'Secondo']","Aglio tritato, Sale marino fino iodato, Olio extra vergine di oliva, Rucola, Formaggio stagionato  julienne, Misto funghi con porcini congelati, Funghi Champignon crema affettati, Fettine di pollo da grigliare","0.5gr, 1gr, 2ml, 5gr, 10gr, 50gr, 20gr, 130gr","aglio, sale, olio oliva, rucola, formaggio, misto funghi porcini congelati, funghi champignon crema affettati, pollo grigliare"
1322,Insalata di pomodori ciliegini (nido),"['Piatto da preparare', 'Vegano', 'Vegetariano', 'Schiscetta', 'Contorno']","Origano essiccato, Basilico Italia, Sale marino fino iodato, Olio extra vergine di oliva, Pomodori ciliegini lavati","0.5gr, 1gr, 1gr, 2.5ml, 60gr","origano, basilico, sale, olio oliva, pomodori ciliegini"
1328,Insalata di pomodori e mais (nido),"['Piatto da preparare', 'Vegano', 'Vegetariano', 'Schiscetta', 'Contorno']","Mais, Origano essiccato, Basilico Italia, Sale marino fino iodato, Olio extra vergine di oliva, Pomodori ciliegini lavati","20gr, 0.5gr, 1gr, 1gr, 2.5ml, 40gr","mais, origano, basilico, sale, olio oliva, pomodori ciliegini"
1576,Insalata di riso 4 stagioni,"['Piatto pronto', 'Primo']","Sale marino fino iodato, Mais, Misto funghi con porcini congelati, Olive nere rondelle, Tonno in olio di semi di girasole, Emmenthal Bavarese cubettato, Carciofi a spicchi surgelati, Insalatina di verdure, Riso carnaroli cotto","1gr, 5gr, 20gr, 5gr, 20gr, 20gr, 30gr, 30gr, 130gr","sale, mais, misto funghi porcini congelati, olive nere, tonno olio semi girasole, emmenthal bavarese, carciofi spicchi, insalatina verdure, riso carnaroli cotto"
1477,Insalata di riso basmati prosciutto e melone (circa 250g),"['Piatto pronto', 'Schiscetta', 'Primo']","Menta, Sale marino fino iodato, Olio extra vergine di oliva, Prosciutto crudo di Parma  cubettato, Melone tagliato pronto al consumo, Riso basmati cotto","0.5gr, 0.5gr, 3ml, 30gr, 70gr, 150gr","menta, sale, olio oliva, prosciutto crudo, melone, riso basmati cotto"
1381,Insalata di riso con salmone affumicato fatta da noi!,"['Pesce', 'Piatto pronto', 'Schiscetta', 'Primo', 'Piatti estivi']","Olio extra vergine di oliva, Aceto di mele, Pomodori datterini rondelle, Primosale a cubetti, Salmone affumicato julienne, Verdure Cubettate Cotte, Riso carnaroli cotto","5ml, 2ml, 20gr, 30gr, 30gr, 60gr, 156gr","olio oliva, aceto mele, pomodori, primosale, salmone, verdure cotte, riso carnaroli cotto"
1380,Insalata di riso con tacchino e prosciutto fatta da noi!,"['Carne', 'Piatto pronto', 'Schiscetta', 'Novità e scelti per te', 'Primo']","Olio extra vergine di oliva, Aceto di mele, Mais, Pomodori datterini rondelle, Prosciutto cotto cubettato, Primosale a cubetti, Straccetti di tacchino, Verdure Cubettate Cotte, Riso carnaroli cotto","5ml, 5ml, 10gr, 20gr, 20gr, 20gr, 30gr, 60gr, 150gr","olio oliva, aceto mele, mais, pomodori, prosciutto cotto, primosale, straccetti tacchino, verdure cotte, riso carnaroli cotto"
1651,Insalata di riso con tonno ciliegini  piselli e mais,"['Piatto pronto', 'Primo']","Sale marino fino iodato, Olio extra vergine di oliva, Olive nere rondelle, Mais, Piselli cotti, Pomodori ciliegini rondelle, Tonno in olio di semi di girasole, Riso carnaroli cotto","1gr, 2ml, 5gr, 5gr, 20gr, 30gr, 40gr, 150gr","sale, olio oliva, olive nere, mais, piselli, pomodori ciliegini, tonno olio semi girasole, riso carnaroli cotto"
574,Insalata di riso fatta da noi!,"['Piatto pronto', 'Schiscetta', 'Primo', 'Piatti estivi']","Tonno in olio di semi di girasole, Verdure Cubettate Cotte, Mais, Primosale a cubetti, Pomodori datterini rondelle, Riso carnaroli cotto, Aceto di mele, Prosciutto cotto cubettato, Olio extra vergine di oliva","25gr, 55gr, 10gr, 20gr, 20gr, 148gr, 2ml, 20gr, 5ml","tonno olio semi girasole, verdure cotte, mais, primosale, pomodori, riso carnaroli cotto, aceto mele, prosciutto cotto, olio oliva"
